2022-04-08 20:36:07,リオ・サンライト・ルーラー,4人描くって発想なかったわ
2022-04-08 20:43:37,るりえ,よく見ると左端にもいるから5なまほしじゃん
2022-04-08 20:43:40,Yui Sugar,待機
2022-04-08 20:55:56,もさぎ。,みぎほしちゃんがえっちだ……
2022-04-08 20:56:08,はらだいこ,待機
2022-04-08 20:56:11,妹ちゃん抱きつく,待機！、
2022-04-08 20:56:18,いつか,22時に変更になりました。
2022-04-08 20:56:45,38号,22時か・・・、待機
2022-04-08 20:58:04,valdy jack,ひとりくらいもらっても……ばれへんか
2022-04-08 20:58:34,なまほしちゃん,22時開始です:glowing_star:
2022-04-08 20:58:46,tanikami,り
2022-04-08 20:59:11,リオ・サンライト・ルーラー,アナウンスありがとう
2022-04-08 21:02:47,まゆげ,おっけー
2022-04-08 21:18:20,katojunichi is strongest,にょっす:raised_hand::cow:
2022-04-08 21:18:33,katojunichi is strongest,にょっす:raised_hand::cow:
2022-04-08 21:18:59,katojunichi is strongest,にょっす:raised_hand::cow:
2022-04-08 21:19:31,katojunichi is strongest,にょっす:raised_hand::cow:
2022-04-08 21:19:59,katojunichi is strongest,だーにょ:cow:
2022-04-08 21:20:28,katojunichi is strongest,だーにょ:cow:
2022-04-08 21:21:04,katojunichi is strongest,だーにょ:cow:
2022-04-08 21:25:22,もちもち太郎,みぎのなまほしちゃんください
2022-04-08 21:26:47,すっぴんきつね,待機
2022-04-08 21:31:57,動画保管庫,時間融通してくれてありがとうやでほんま
2022-04-08 21:32:57,玲仁 刹那。,待機
2022-04-08 21:38:11,jp,この絵のかんじなんか好き
2022-04-08 21:46:50,宇津田詩瑙,サムネがエモい
2022-04-08 21:48:05,宇津田詩瑙,一人ぐらい持ってってもばれへんやろ
2022-04-08 21:50:16,ぬじま,待機
2022-04-08 21:52:07,田丸,たいき！
2022-04-08 21:54:15,まゆげ,左はじの見切れてるなまほしちゃんならバレへんやろ
2022-04-08 21:54:16,あろと,待機
2022-04-08 21:56:33,bappara,:virtualhug:
2022-04-08 21:57:11,イカノウェスト,待機
2022-04-08 21:57:23,るりえ,4人ぐらいなら連れ帰ってもバレへんやろ
2022-04-08 21:57:28,もちベーコン,なまほしちゃんの人格分裂が実体を持ち始めたか
2022-04-08 21:59:22,あろと,ふんふんふん
2022-04-08 21:59:22,るりえ,ごきげんでかわいい
2022-04-08 21:59:27,・。・,ふんふんふん
2022-04-08 21:59:28,TkSSS,ふんふん変わった？
2022-04-08 21:59:29,桜,ふんふんふん？
2022-04-08 21:59:31,もちもち太郎,ふんふん
2022-04-08 21:59:32,月代八朔(はっさく),ふんふんふん？
2022-04-08 21:59:32,ume,ふんふんふん
2022-04-08 21:59:35,すっぴんきつね,なんかいつもと違う？
2022-04-08 21:59:35,チワ,　こんなま
2022-04-08 21:59:38,みよッピ,生声？ふんふんふん
2022-04-08 21:59:39,妹ちゃん抱きつく,ふんふんふんふん
2022-04-08 21:59:44,冬丸よきた,ふんふんふん？
2022-04-08 21:59:44,妹ちゃん抱きつく,歌ってる？
2022-04-08 21:59:44,しづき,くんくんくん
2022-04-08 21:59:44,ささめん,ふんふんふん？
2022-04-08 21:59:44,38号,ふんふんふん:musical_note:
2022-04-08 21:59:46,リオ・サンライト・ルーラー,ちょっと高い
2022-04-08 21:59:46,シズレ,ふんふんふん
2022-04-08 21:59:47,valdy jack,ふんふんふん？
2022-04-08 21:59:48,キルリ,ふんふんが…？
2022-04-08 21:59:48,さいおうが旨っ,ふんふんふん
2022-04-08 21:59:51,もーやおーらんど,生ふんふんふん？
2022-04-08 21:59:52,るりえ,最初のフレーズだけ繰り返してるｗ
2022-04-08 21:59:52,夢見月行人,ふんふんふん
2022-04-08 21:59:52,ミスターゲドウ,ふんふんふん？
2022-04-08 21:59:54,にんげん,ふんふんふん！？
2022-04-08 21:59:56,もさぎ。,ふんふんふん
2022-04-08 21:59:59,林啓太,ふんふんふん
2022-04-08 21:59:59,フクロウ,ふんふんふん
2022-04-08 22:00:03,イカノウェスト,ふんふんふん
2022-04-08 22:00:04,島なか,ふんふんふん
2022-04-08 22:00:04,水無瀬秀則,いつもより高い？
2022-04-08 22:00:05,冬丸よきた,生ふんふんふん？
2022-04-08 22:00:07,とりまる,ふーんふーんふーん
2022-04-08 22:00:07,kool,ふんふんガチ勢
2022-04-08 22:00:08,ヒノモトきょう,ふんふんふん
2022-04-08 22:00:09,おこめのある生活,ふんふんふん↑
2022-04-08 22:00:10,-スカイ- sky,上パートだ
2022-04-08 22:00:10,bbd,生ふんふんふん助かる！
2022-04-08 22:00:12,宇津田詩瑙,ふんふんふん
2022-04-08 22:00:13,空太郎,ふんふんふん
2022-04-08 22:00:20,干からびたたチンチン_ヒカチン,ふんふんふん
2022-04-08 22:00:25,空太郎,いつもと音程違う
2022-04-08 22:00:26,しづき,3年目にもなれば生ふんふんふんなんてちょちょいのちょい
2022-04-08 22:00:29,Take-ch,ふんふんふん
2022-04-08 22:00:35,ふぉくたぬ,ふんふんふん
2022-04-08 22:00:40,るりえ,𝑳𝑶𝑽𝑬が溢れすぎてしまったか
2022-04-08 22:00:41,もちもち太郎,ちょっとおとなしめなふんふんだな
2022-04-08 22:00:42,GUEST,ふんふんふん
2022-04-08 22:00:42,ネズ忠,待機
2022-04-08 22:00:42,いかついゴリボウ,ふんふんふん
2022-04-08 22:00:43,シロン,ふんふんふん
2022-04-08 22:00:46,fuka fuka,ふんふんふん
2022-04-08 22:00:49,いつか,ふんふんふん
2022-04-08 22:00:50,ぬじま,生ふんふんだと！？
2022-04-08 22:00:50,うさちゃん,これ生か
2022-04-08 22:00:55,GUEST,生ふんふん
2022-04-08 22:00:56,いかついゴリボウ,こんなま〜
2022-04-08 22:00:59,しづき,こんなま〜〜〜
2022-04-08 22:01:00,るりえ,こんなまー
2022-04-08 22:01:01,Alex,かわいい
2022-04-08 22:01:01,もさぎ。,初手かわいい
2022-04-08 22:01:02,みよッピ,こんなまー
2022-04-08 22:01:03,妹ちゃん抱きつく,耳が幸せ
2022-04-08 22:01:03,もーやおーらんど,こんなまー
2022-04-08 22:01:03,GUEST,こんなまー
2022-04-08 22:01:04,うさちゃん,こんなま
2022-04-08 22:01:04,シズレ,こんなまー
2022-04-08 22:01:04,フクロウ,こんなまー
2022-04-08 22:01:06,ぷらずまわい子,あらかわいい
2022-04-08 22:01:06,ふぉくたぬ,こんなま〜
2022-04-08 22:01:07,冬丸よきた,こんなま
2022-04-08 22:01:07,そーたん,こんなまー
2022-04-08 22:01:08,おろしもち,こんなまー
2022-04-08 22:01:08,ヤマ.パンダ,こんなまー
2022-04-08 22:01:08,干からびたたチンチン_ヒカチン,こんまなー
2022-04-08 22:01:08,ラジ丸,こんなま
2022-04-08 22:01:09,田丸,かわいい
2022-04-08 22:01:10,TkSSS,こんなま～
2022-04-08 22:01:11,宇津田詩瑙,こんなまー
2022-04-08 22:01:12,ume,こんなまー
2022-04-08 22:01:14,てぃろ,こんなまー
2022-04-08 22:01:15,しづき,怒りませんよ〜
2022-04-08 22:01:16,シロン,かわいい
2022-04-08 22:01:16,もさぎ。,こんなま
2022-04-08 22:01:16,さいおうが旨っ,こんなまーかわよ
2022-04-08 22:01:17,38号,こんなまー
2022-04-08 22:01:17,玲仁 刹那。,こんなま
2022-04-08 22:01:17,夢見月行人,こんなまー
2022-04-08 22:01:18,妹ちゃん抱きつく,始まった！！！！
2022-04-08 22:01:18,ふぉくたぬ,かわいいいい
2022-04-08 22:01:19,asadasasu,こんなまー
2022-04-08 22:01:19,fuka fuka,こんなま～
2022-04-08 22:01:19,あろと,こんなまー
2022-04-08 22:01:21,2718羽ペンギン,こんなまです
2022-04-08 22:01:21,いつか,こんなまー
2022-04-08 22:01:22,KAL,こんなまー
2022-04-08 22:01:23,しづき,きこえますよー
2022-04-08 22:01:24,いかついゴリボウ,見覚えのある机だ
2022-04-08 22:01:25,イカノウェスト,こんなまー
2022-04-08 22:01:25,ターネイ,こんなまー
2022-04-08 22:01:26,カレツカ,こんなまー
2022-04-08 22:01:27,半分芯でいる。,こんなまー
2022-04-08 22:01:28,空,こんなま～
2022-04-08 22:01:28,空太郎,こんなまー
2022-04-08 22:01:28,林啓太,こんなまー
2022-04-08 22:01:29,けたろう,こんなまー
2022-04-08 22:01:29,bappara,こんなまー
2022-04-08 22:01:29,みよッピ,響くー
2022-04-08 22:01:32,あろと,きこえるー
2022-04-08 22:01:32,シロン,こんなま～
2022-04-08 22:01:33,Yui Sugar,こんなま
2022-04-08 22:01:33,るりえ,ばっちり
2022-04-08 22:01:33,38号,すでにデカい
2022-04-08 22:01:34,宇津田詩瑙,おけです
2022-04-08 22:01:34,bbd,かわいいい
2022-04-08 22:01:35,くりのす,こんなまー
2022-04-08 22:01:35,シズレ,はい
2022-04-08 22:01:35,いかついゴリボウ,聞こえるよ
