2022-04-02 19:33:13,まーだ,生きてて偉い！
2022-04-02 19:48:46,A.R. M.S.,待機！
2022-04-02 19:50:17,びゃっこ,安否確認ヨシ！待機
2022-04-02 19:51:31,戯言遣い,安否確認ヨシ！待機
2022-04-02 19:51:33,frafran,待機
2022-04-02 19:53:52,ゆー,待機！
2022-04-02 19:54:29,辻峰咲夜,待機
2022-04-02 19:55:22,카이테•カイテイ,待機
2022-04-02 19:56:06,こっこ,:slot_machine::money_with_wings:
2022-04-02 19:56:09,緑ノ葉,待機
2022-04-02 19:57:01,ささゆき,待機
2022-04-02 19:57:19,山椒,待機
2022-04-02 19:58:00,滞納プロ,待機NAU(^-^∩)♪
2022-04-02 19:58:25,ワルい人,待機
2022-04-02 19:59:01,不知火 朝凪,待機
2022-04-02 19:59:16,A.R. M.S.,きちゃ
2022-04-02 19:59:21,ItoyoU(いとゆう),待機
2022-04-02 19:59:23,しろ,待機
2022-04-02 19:59:23,one one,待機
2022-04-02 19:59:23,ささゆき,きちゃ
2022-04-02 19:59:27,1919 ORION,待機
2022-04-02 19:59:27,ItoyoU(いとゆう),きちゃ
2022-04-02 19:59:30,1919 ORION,待機
2022-04-02 19:59:30,☆『いくバる』★,待機
2022-04-02 19:59:35,Kurose,待機
2022-04-02 19:59:35,frafran,きちゃ
2022-04-02 19:59:38,とばーん,待機
2022-04-02 19:59:39,Sciolto_,待機
2022-04-02 19:59:39,辻峰咲夜,きちゃ
2022-04-02 19:59:43,滞納プロ,この待機画面よく見るとイカれてる
2022-04-02 19:59:45,金平糖,待機
2022-04-02 19:59:50,たっくん,きちゃ
2022-04-02 19:59:52,こなゆき,待機
2022-04-02 20:00:14,A.R. M.S.,こんななー
2022-04-02 20:00:14,雪兎,待機
2022-04-02 20:00:17,なやわ,こんななー
2022-04-02 20:00:18,frafran,こんななー
2022-04-02 20:00:21,こっこ,こんななー
2022-04-02 20:00:21,びゃっこ,こんなな～
2022-04-02 20:00:21,炬燵,こんななー
2022-04-02 20:00:22,しろ,こんななー
2022-04-02 20:00:23,金平糖,こんななー
2022-04-02 20:00:23,isa,こんなな！
2022-04-02 20:00:23,辻峰咲夜,こんななー
2022-04-02 20:00:23,夜鴉,こんなな～
2022-04-02 20:00:24,滞納プロ,ななこん
2022-04-02 20:00:27,雪兎,こんななー
2022-04-02 20:00:27,闇の住人,こんななー
