2021-11-06 17:50:40,犀虎,待機
2021-11-06 17:52:36,戯言遣い,待King
2021-11-06 17:53:49,No.396(ミクロ),待機！
2021-11-06 17:56:47,西山雅史,待機
2021-11-06 17:58:23,4161きんた,待機
2021-11-06 18:00:29,ゆき,待機
2021-11-06 18:02:00,こっこ,ワンチャン二度寝か、喉が死んでるか
2021-11-06 18:02:15,ジョン,生存確認、ならず
2021-11-06 18:02:24,犀虎,二度寝はありそう
2021-11-06 18:02:36,KAZU,待機
2021-11-06 18:02:37,ジョン,お
2021-11-06 18:02:40,No.396(ミクロ),きちゃ！
2021-11-06 18:02:51,4161きんた,きちゃ
2021-11-06 18:02:51,戯言遣い,きちゃ
2021-11-06 18:02:52,犀虎,無音？
2021-11-06 18:03:01,犀虎,カタカタ
2021-11-06 18:03:05,犀虎,カタカタカタカタ
2021-11-06 18:03:08,のぶ,きちゃ!
2021-11-06 18:03:09,犀虎,カタカタカタカタ
2021-11-06 18:03:10,西山雅史,こんなな
2021-11-06 18:03:10,渡貫,おはようございます
2021-11-06 18:03:11,No.396(ミクロ),こんなな！
2021-11-06 18:03:13,こっこ,こんななー
2021-11-06 18:03:16,ゆき,コンナナ
2021-11-06 18:03:16,みたらしぃ,こんななー
2021-11-06 18:03:17,のぶ,こんなな〜
2021-11-06 18:03:18,犀虎,こんななー
2021-11-06 18:03:18,KAZU,こんなな
2021-11-06 18:03:23,ジョン,生存確認
2021-11-06 18:03:24,4161きんた,おはようございます
2021-11-06 18:03:25,月ヶ瀬鏡次,こんなな～
2021-11-06 18:03:32,渡貫,元気いい？
2021-11-06 18:03:36,戯言遣い,こんななー、寝坊じゃないけどギリギリまで寝てた気がする
2021-11-06 18:03:41,ジョン,bgmなし
2021-11-06 18:03:42,犀虎,セーフ
2021-11-06 18:03:55,ふり かけ,こんなな～
2021-11-06 18:03:56,こっこ,ノイキャン死亡
2021-11-06 18:03:57,ゆき,BGMは無いね
2021-11-06 18:03:57,渡貫,sosoか
2021-11-06 18:04:01,ジョン,爆音のファンが入ってる
2021-11-06 18:04:11,No.396(ミクロ),微かに聞こえてる…
2021-11-06 18:04:20,犀虎,PCのファンの音？する
2021-11-06 18:04:23,こっこ,BGMうっすら聞こえるかも
2021-11-06 18:04:33,犀虎,BGMうっすら聞こえる
2021-11-06 18:04:36,ジョン,bgmは一瞬聞こえた
2021-11-06 18:04:49,六尺野郎,こんなな
2021-11-06 18:04:51,犀虎,今BGMないなった
2021-11-06 18:05:02,ソニアマスター,ＢGMどこ
2021-11-06 18:05:03,ジョン,声出す度にちょっとファンの音入るの草
2021-11-06 18:05:07,ブラァァァ,BGmないない
2021-11-06 18:05:13,犀虎,BGM迷子？
2021-11-06 18:05:20,ジョン,ファンもきた
2021-11-06 18:05:23,戯言遣い,うっすら
2021-11-06 18:05:26,犀虎,うっすら聞こえる
2021-11-06 18:05:29,のぶ,来ないね
2021-11-06 18:05:29,渡貫,聞こえはする
2021-11-06 18:05:33,ジョン,うっすら
2021-11-06 18:05:34,No.396(ミクロ),ファンとBGMが連動してるのかwww
2021-11-06 18:05:34,ソニアマスター,BGMとノイズさんもいる
2021-11-06 18:05:35,犀虎,ファンもきた
2021-11-06 18:05:46,ジョン,bgmよりファンが3倍くらいでかい
2021-11-06 18:05:51,奥多摩,こんななー
2021-11-06 18:05:52,ブラァァァ,ファンがうるさだね
2021-11-06 18:05:52,ゆき,聞こえた〜
2021-11-06 18:06:09,犀虎,マイクで拾ってる音では？
2021-11-06 18:06:10,ジョン,bgmあがってきた
2021-11-06 18:06:12,No.396(ミクロ),ゆっくり調整していこう
2021-11-06 18:06:19,犀虎,聞こえる
2021-11-06 18:06:20,のぶ,正解!
2021-11-06 18:06:21,戯言遣い,少し上がった
2021-11-06 18:06:23,渡貫,聞こえるぞお
2021-11-06 18:06:26,KAZU,聞こえた。
2021-11-06 18:06:28,ゆき,聞こえます、正解です
2021-11-06 18:06:40,ジョン,PCが死にそうなファン音で草
2021-11-06 18:06:41,犀虎,BGMきた
2021-11-06 18:07:12,奥多摩,大丈夫かな
2021-11-06 18:07:14,ソニアマスター,ＢＧＭ大丈夫
2021-11-06 18:07:30,渡貫,確かにしないことも無いね
2021-11-06 18:07:32,ジョン,若干音は割れてるけど耐えるレベル
2021-11-06 18:07:37,戯言遣い,BGMは大丈夫
2021-11-06 18:08:39,渡貫,歌いたい時歌えばいいじゃない
2021-11-06 18:08:50,片手片手,こんなな〜
2021-11-06 18:09:07,おゆ,こんななー
2021-11-06 18:09:11,戯言遣い,パパになったりバブになったりしてたから脳がバグった説
2021-11-06 18:10:17,ジョン,ハウスダスト？
2021-11-06 18:11:23,渡貫,ファンクラブ出来たら歌とか上がるかな？
2021-11-06 18:11:27,こっこ,喉があったまってきたらね
2021-11-06 18:11:30,戯言遣い,家族のゲームやったからハミハミしてしまったか・・・
2021-11-06 18:12:11,戯言遣い,クッソ音小さいｗ
2021-11-06 18:12:26,六尺野郎,俺はなにも聞こえなかったな
2021-11-06 18:12:44,渡貫,ww
2021-11-06 18:12:49,ブラァァァ,初っぱなからシンフォwww
2021-11-06 18:13:33,No.396(ミクロ),:money_with_wings::slot_machine::money_with_wings::slot_machine::money_with_wings::slot_machine::money_with_wings::slot_machine:
2021-11-06 18:13:53,戯言遣い,うっ・・・トライバーストでハズレが見える・・・
2021-11-06 18:16:01,ジョン,喉めっちゃ痛めそう
